submission_id,response1,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
431,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,no problems,2,dogs,sarah,doberman,yes,Please label the pictures below.,NA,NA,67,NA,NA,warmup/chihuahua.jpg,dogs,some_college,english,female,NA,dogs,NA,1,1566832853898,2,NA,This is a,1,These are both,NA,doberman,warmup2
431,dandelion,NA,10,warmup/sunflower.png,dandelion,This is a,no problems,2,flowers,sarah,sunflower,yes,Please label the pictures below.,NA,NA,67,NA,NA,warmup/dandelion.jpg,flowers,some_college,english,female,NA,flowers,NA,2,1566832853898,1,NA,This is a,1,These are both,NA,sunflower,warmup2
431,bass,NA,10,warmup/clownfish.jpg,tuna,This is a,no problems,2,fish,sarah,clownfish,yes,Please label the pictures below.,NA,NA,67,NA,NA,warmup/tuna.jpg,fish,some_college,english,female,NA,fish,NA,3,1566832853898,1,NA,This is a,1,These are both,NA,lionfish,warmup2
431,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,no problems,2,fish,sarah,clownfish,yes,Please label the pictures below.,NA,NA,67,NA,NA,warmup/tuna.jpg,fish,some_college,english,female,NA,fish,NA,3,1566832853898,2,NA,This is a,1,These are both,NA,clownfish,warmup2
431,NA,images/fish-parade2.png,10,NA,NA,That's a small,no problems,2,fish,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,67,fish,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,1,1566832853898,NA,images/clownfish.png,NA,1,NA,small,NA,main2
431,NA,images/flower-parade2.png,10,NA,NA,That's a small,no problems,2,flowers,sarah,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,67,plant,NA,NA,NA,some_college,english,female,NA,NA,You see a collection of plants.,2,1566832853898,NA,images/dandelion.png,NA,1,NA,small,NA,main2
431,NA,images/dog-parade.png,10,NA,NA,That's a small,no problems,2,dogs,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,67,dog,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,3,1566832853898,NA,images/chihuahua.png,NA,1,NA,small,NA,main2
428,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,NA,2,fish,sarah,goldfish,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/swordfish.jpg,fish,some_college,english,female,NA,fish,NA,1,1566832660768,1,NA,This is a,0.85,These are both,NA,goldfish,warmup1
428,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,doberman,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/chihuahua.jpg,dogs,some_college,english,female,NA,dogs,NA,2,1566832660768,1,NA,This is a,0.85,These are both,NA,doberman,warmup1
428,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,NA,2,fish,sarah,clownfish,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/tuna.jpg,fish,some_college,english,female,NA,fish,NA,3,1566832660768,1,NA,This is a,0.85,These are both,NA,clownfish,warmup1
428,NA,images/fish-parade.png,10,NA,NA,That's a big,NA,2,fish,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,33,fish,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,1,1566832660768,NA,images/swordfish.png,NA,0.85,NA,big,NA,main1
428,NA,images/dog-parade.png,10,NA,NA,That's a small,NA,2,dogs,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,33,chihuahua,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,2,1566832660768,NA,images/chihuahua.png,NA,0.85,NA,small,NA,main1
428,NA,images/fish-parade2.png,10,NA,NA,That's a big,NA,2,fish,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,33,fish,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,3,1566832660768,NA,images/tuna.png,NA,0.85,NA,big,NA,main1
428,goose,NA,10,warmup/sparrow.jpg,goose,This is a,NA,2,birds,sarah,sparrow,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/goose.png,bird,some_college,english,female,NA,birds,NA,1,1566832660768,1,NA,This is a,0.85,These are both,NA,sparrow,warmup2
428,goose,NA,10,warmup/sparrow.jpg,goose,This is a,NA,2,birds,sarah,sparrow,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/goose.png,birds,some_college,english,female,NA,birds,NA,1,1566832660768,2,NA,This is a,0.85,These are both,NA,sparrow,warmup2
428,daisy,NA,10,warmup/peony.png,daisy,This is a,NA,2,flowers,sarah,peony,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/daisy.png,flower,some_college,english,female,NA,flowers,NA,2,1566832660768,1,NA,This is a,0.85,These are both,NA,rose,warmup2
428,daisy,NA,10,warmup/peony.png,daisy,This is a,NA,2,flowers,sarah,peony,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/daisy.png,flowers,some_college,english,female,NA,flowers,NA,2,1566832660768,2,NA,This is a,0.85,These are both,NA,peony,warmup2
428,dandelion,NA,10,warmup/sunflower.png,dandelion,This is a,NA,2,flowers,sarah,sunflower,yes,Please label the pictures below.,NA,NA,33,NA,NA,warmup/dandelion.jpg,flowers,some_college,english,female,NA,flowers,NA,3,1566832660768,1,NA,This is a,0.85,These are both,NA,sunflower,warmup2
428,NA,images/bird-parade.png,10,NA,NA,That's a small,NA,2,birds,sarah,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,33,bird,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,1,1566832660768,NA,images/sparrow.png,NA,0.85,NA,small,NA,main2
428,NA,images/flower-parade.png,10,NA,NA,That's a big,NA,2,flowers,sarah,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,33,flower,NA,NA,NA,some_college,english,female,NA,NA,You see a collection of plants.,2,1566832660768,NA,images/peony.png,NA,0.85,NA,big,NA,main2
428,NA,images/flower-parade2.png,10,NA,NA,That's a small,NA,2,flowers,sarah,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,33,weed,NA,NA,NA,some_college,english,female,NA,NA,You see a collection of plants.,3,1566832660768,NA,images/dandelion.png,NA,0.85,NA,small,NA,main2
427,dandelion,NA,10,warmup/sunflower.png,dandelion,This is a,No,1,flowers,Jennifer,sunflower,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/dandelion.jpg,flowers,some_college,English,male,NA,flowers,NA,1,1566832325044,1,NA,This is a,1.5,These are both,NA,sunflower,warmup1
427,goose,NA,10,warmup/sparrow.jpg,goose,This is a,No,1,birds,Jennifer,sparrow,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/goose.png,birds,some_college,English,male,NA,birds,NA,2,1566832325044,1,NA,This is a,1.5,These are both,NA,sparrow,warmup1
427,marlin,NA,10,warmup/goldfish.png,swordfish,This is a,No,1,fish,Jennifer,goldfish,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/swordfish.jpg,fish,some_college,English,male,NA,fish,NA,3,1566832325044,1,NA,This is a,1.5,These are both,NA,goldfish,warmup1
427,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,No,1,fish,Jennifer,goldfish,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/swordfish.jpg,fish,some_college,English,male,NA,fish,NA,3,1566832325044,2,NA,This is a,1.5,These are both,NA,goldfish,warmup1
427,NA,images/bird-parade.png,10,NA,NA,That's a small,No,1,birds,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,bird,None,NA,NA,some_college,English,male,NA,NA,You see a parade of animals.,1,1566832325044,NA,images/sparrow.png,NA,1.5,NA,small,NA,main1
427,NA,images/fish-parade.png,10,NA,NA,That's a small,No,1,fish,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,fish,None,NA,NA,some_college,English,male,NA,NA,You see a parade of animals.,2,1566832325044,NA,images/goldfish.png,NA,1.5,NA,small,NA,main1
427,NA,images/flower-parade2.png,10,NA,NA,That's a big,No,1,flowers,Jennifer,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,38,flower,None,NA,NA,some_college,English,male,NA,NA,You see a collection of plants.,3,1566832325044,NA,images/sunflower.png,NA,1.5,NA,big,NA,main1
427,hummingbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,Jennifer,eagle,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/colibri.jpg,birds,some_college,English,male,NA,birds,NA,1,1566832325044,1,NA,This is an,1.5,These are both,NA,eagle,warmup2
427,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,No,1,dogs,Jennifer,doberman,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/chihuahua.jpg,dogs,some_college,English,male,NA,dogs,NA,2,1566832325044,1,NA,This is a,1.5,These are both,NA,doberman,warmup2
427,swan,NA,10,warmup/canary.jpg,swan,This is a,No,1,birds,Jennifer,canary,yes,Please label the pictures below.,NA,NA,38,NA,None,warmup/swan.jpg,birds,some_college,English,male,NA,birds,NA,3,1566832325044,1,NA,This is a,1.5,These are both,NA,canary,warmup2
427,NA,images/bird-parade2.png,10,NA,NA,That's a big,No,1,birds,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,bird,None,NA,NA,some_college,English,male,NA,NA,You see a parade of animals.,1,1566832325044,NA,images/eagle.png,NA,1.5,NA,big,NA,main2
427,NA,images/dog-parade.png,10,NA,NA,That's a big,No,1,dogs,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,dog,None,NA,NA,some_college,English,male,NA,NA,You see a parade of animals.,2,1566832325044,NA,images/doberman.png,NA,1.5,NA,big,NA,main2
427,NA,images/bird-parade3.png,10,NA,NA,That's a small,No,1,birds,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,bird,None,NA,NA,some_college,English,male,NA,NA,You see a parade of animals.,3,1566832325044,NA,images/canary.png,NA,1.5,NA,small,NA,main2
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,animals,graduated_college,english,male,NA,dogs,NA,1,1566831888118,1,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,2,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,3,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,4,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,5,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,6,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,7,NA,This is a,0.03,These are both,NA,dog,warmup1
423,puppy,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,8,NA,This is a,0.03,These are both,NA,dog,warmup1
423,pug,NA,10,warmup/great-dane.jpg,pug,This is a,good,2,dogs,linda,great dane,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/pug.jpg,dogs,graduated_college,english,male,NA,dogs,NA,1,1566831888118,9,NA,This is a,0.03,These are both,NA,great dane,warmup1
423,duck,NA,10,warmup/canary.jpg,swan,This is a,good,2,birds,linda,canary,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/swan.jpg,birds,graduated_college,english,male,NA,birds,NA,2,1566831888118,1,NA,This is a,0.03,These are both,NA,sparrow,warmup1
423,swan,NA,10,warmup/canary.jpg,swan,This is a,good,2,birds,linda,canary,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/swan.jpg,birds,graduated_college,english,male,NA,birds,NA,2,1566831888118,2,NA,This is a,0.03,These are both,NA,canary,warmup1
423,bird,NA,10,warmup/eagle.jpg,hummingbird,This is a,good,2,birds,linda,eagle,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/colibri.jpg,bird,graduated_college,english,male,NA,birds,NA,3,1566831888118,1,NA,This is an,0.03,These are both,NA,eagle,warmup1
423,hummingbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,good,2,birds,linda,eagle,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/colibri.jpg,birds,graduated_college,english,male,NA,birds,NA,3,1566831888118,2,NA,This is an,0.03,These are both,NA,eagle,warmup1
423,NA,images/dog-parade2.png,10,NA,NA,That's a big,good,2,dogs,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,30,great dane,good survey,NA,NA,graduated_college,english,male,NA,NA,You see a parade of animals.,1,1566831888118,NA,images/great-dane.png,NA,0.03,NA,big,NA,main1
423,NA,images/bird-parade3.png,10,NA,NA,That's a small,good,2,birds,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,30,sparrow,good survey,NA,NA,graduated_college,english,male,NA,NA,You see a parade of animals.,2,1566831888118,NA,images/canary.png,NA,0.03,NA,small,NA,main1
423,NA,images/bird-parade2.png,10,NA,NA,That's a big,good,2,birds,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,30,eagle,good survey,NA,NA,graduated_college,english,male,NA,NA,You see a parade of animals.,3,1566831888118,NA,images/eagle.png,NA,0.03,NA,big,NA,main1
423,tree,NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a,good,2,trees,linda,bonsai,yes,Please label the pictures below.,NA,NA,30,NA,good survey,warmup/sequoia.jpg,plants,graduated_college,english,male,NA,trees,NA,1,1566831888118,1,NA,This is a,0.03,These are both,NA,plant,warmup2
