submission_id,response1,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
344,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,No,1,fish,margaret,goldfish,yes,Please label the pictures below.,NA,NA,27,NA,NA,warmup/swordfish.jpg,fish,some_college,English,female,NA,fish,NA,3,1566419319168,2,NA,This is a,1,These are both,NA,goldfish,warmup2
344,NA,images/fish-parade.png,10,NA,NA,That's a small,No,1,fish,margaret,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,27,goldfish,NA,NA,NA,some_college,English,female,NA,NA,You see a parade of animals.,1,1566419319168,NA,images/goldfish.png,NA,1,NA,small,NA,main2
344,NA,images/fish-parade2.png,10,NA,NA,That's a small,No,1,fish,margaret,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,27,clownfish,NA,NA,NA,some_college,English,female,NA,NA,You see a parade of animals.,2,1566419319168,NA,images/clownfish.png,NA,1,NA,small,NA,main2
344,NA,images/bird-parade.png,10,NA,NA,That's a big,No,1,birds,margaret,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,27,goose,NA,NA,NA,some_college,English,female,NA,NA,You see a parade of animals.,3,1566419319168,NA,images/goose.png,NA,1,NA,big,NA,main2
343,dog,NA,10,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Jennifer,great dane,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/pug.jpg,dogs,higher_degree,English,male,NA,dogs,NA,1,1566418111462,1,NA,This is a,1,These are both,NA,dog,warmup1
343,pug,NA,10,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Jennifer,great dane,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/pug.jpg,dogs,higher_degree,English,male,NA,dogs,NA,1,1566418111462,2,NA,This is a,1,These are both,NA,great daen,warmup1
343,pug,NA,10,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Jennifer,great dane,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/pug.jpg,dogs,higher_degree,English,male,NA,dogs,NA,1,1566418111462,3,NA,This is a,1,These are both,NA,great dane,warmup1
343,tilapia,NA,10,warmup/clownfish.jpg,tuna,This is a,no,1,fish,Jennifer,clownfish,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/tuna.jpg,fishs,higher_degree,English,male,NA,fish,NA,2,1566418111462,1,NA,This is a,1,These are both,NA,electric fish,warmup1
343,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,no,1,fish,Jennifer,clownfish,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/tuna.jpg,fish,higher_degree,English,male,NA,fish,NA,2,1566418111462,2,NA,This is a,1,These are both,NA,clownfish,warmup1
343,puppy,NA,10,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Jennifer,doberman,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/chihuahua.jpg,dogs,higher_degree,English,male,NA,dogs,NA,3,1566418111462,1,NA,This is a,1,These are both,NA,dog,warmup1
343,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,no,1,dogs,Jennifer,doberman,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/chihuahua.jpg,dogs,higher_degree,English,male,NA,dogs,NA,3,1566418111462,2,NA,This is a,1,These are both,NA,doberman,warmup1
343,NA,images/fish-parade2.png,10,NA,NA,That's a small,no,1,fish,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,36,fish,no,NA,NA,higher_degree,English,male,NA,NA,You see a parade of animals.,1,1566418111462,NA,images/clownfish.png,NA,1,NA,small,NA,main1
343,NA,images/dog-parade.png,10,NA,NA,That's a big,no,1,dogs,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,36,doberman,no,NA,NA,higher_degree,English,male,NA,NA,You see a parade of animals.,2,1566418111462,NA,images/doberman.png,NA,1,NA,big,NA,main1
343,NA,images/dog-parade2.png,10,NA,NA,That's a big,no,1,dogs,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,36,dog,no,NA,NA,higher_degree,English,male,NA,NA,You see a parade of animals.,3,1566418111462,NA,images/great-dane.png,NA,1,NA,big,NA,main1
343,fish,NA,10,warmup/goldfish.png,swordfish,This is a,no,1,fish,Jennifer,goldfish,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/swordfish.jpg,fish,higher_degree,English,male,NA,fish,NA,1,1566418111462,1,NA,This is a,1,These are both,NA,fish,warmup2
343,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,no,1,fish,Jennifer,goldfish,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/swordfish.jpg,fish,higher_degree,English,male,NA,fish,NA,1,1566418111462,2,NA,This is a,1,These are both,NA,goldfish,warmup2
343,duck,NA,10,warmup/canary.jpg,swan,This is a,no,1,birds,Jennifer,canary,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/swan.jpg,bird,higher_degree,English,male,NA,birds,NA,2,1566418111462,1,NA,This is a,1,These are both,NA,bird,warmup2
343,swan,NA,10,warmup/canary.jpg,swan,This is a,no,1,birds,Jennifer,canary,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/swan.jpg,birds,higher_degree,English,male,NA,birds,NA,2,1566418111462,2,NA,This is a,1,These are both,NA,canary,warmup2
343,flower,NA,10,warmup/peony.png,daisy,This is a,no,1,flowers,Jennifer,peony,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/daisy.png,flowers,higher_degree,English,male,NA,flowers,NA,3,1566418111462,1,NA,This is a,1,These are both,NA,flower,warmup2
343,daisy,NA,10,warmup/peony.png,daisy,This is a,no,1,flowers,Jennifer,peony,yes,Please label the pictures below.,NA,NA,36,NA,no,warmup/daisy.png,flowers,higher_degree,English,male,NA,flowers,NA,3,1566418111462,2,NA,This is a,1,These are both,NA,peony,warmup2
343,NA,images/flower-parade.png,10,NA,NA,That's a small,no,1,flowers,Jennifer,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,36,flowers,no,NA,NA,higher_degree,English,male,NA,NA,You see a collection of plants.,1,1566418111462,NA,images/daisy.png,NA,1,NA,small,NA,main2
343,NA,images/fish-parade.png,10,NA,NA,That's a big,no,1,fish,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,36,swordfish,no,NA,NA,higher_degree,English,male,NA,NA,You see a parade of animals.,2,1566418111462,NA,images/swordfish.png,NA,1,NA,big,NA,main2
343,NA,images/bird-parade3.png,10,NA,NA,That's a small,no,1,birds,Jennifer,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,36,canary,no,NA,NA,higher_degree,English,male,NA,NA,You see a parade of animals.,3,1566418111462,NA,images/canary.png,NA,1,NA,small,NA,main2
342,tree,NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,susan,bonsai,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/sequoia.jpg,trees,some_college,english,female,NA,trees,NA,1,1566417492188,1,NA,This is a,1,These are both,NA,tree,warmup1
342,redwood,NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,susan,bonsai,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/sequoia.jpg,trees,some_college,english,female,NA,trees,NA,1,1566417492188,2,NA,This is a,1,These are both,NA,bonsai,warmup1
342,chihauhau,NA,10,warmup/doberman.png,chihuahua,This is a,no,2,dogs,susan,doberman,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/chihuahua.jpg,dogs,some_college,english,female,NA,dogs,NA,2,1566417492188,1,NA,This is a,1,These are both,NA,doberman,warmup1
342,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,no,2,dogs,susan,doberman,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/chihuahua.jpg,dogs,some_college,english,female,NA,dogs,NA,2,1566417492188,2,NA,This is a,1,These are both,NA,doberman,warmup1
342,dove,NA,10,warmup/canary.jpg,swan,This is a,no,2,birds,susan,canary,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/swan.jpg,birds,some_college,english,female,NA,birds,NA,3,1566417492188,1,NA,This is a,1,These are both,NA,canary,warmup1
342,swan,NA,10,warmup/canary.jpg,swan,This is a,no,2,birds,susan,canary,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/swan.jpg,birds,some_college,english,female,NA,birds,NA,3,1566417492188,2,NA,This is a,1,These are both,NA,canary,warmup1
342,NA,images/dog-parade.png,10,NA,NA,That's a big,no,2,dogs,susan,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,26,doberman,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,1,1566417492188,NA,images/doberman.png,NA,1,NA,big,NA,main1
342,NA,images/bird-parade3.png,10,NA,NA,That's a small,no,2,birds,susan,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,26,canary,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,2,1566417492188,NA,images/canary.png,NA,1,NA,small,NA,main1
342,NA,images/tree-parade.png,10,NA,NA,That's a big,no,2,trees,susan,NA,yes,This one is also in the landscape.,prenominal,You say to your friend:,26,redwood,NA,NA,NA,some_college,english,female,NA,NA,You see the following items in a landscape.,3,1566417492188,NA,images/sequoia.png,NA,1,NA,big,NA,main1
342,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,no,2,fish,susan,clownfish,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/tuna.jpg,fish,some_college,english,female,NA,fish,NA,1,1566417492188,1,NA,This is a,1,These are both,NA,clown fish,warmup2
342,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,no,2,fish,susan,clownfish,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/tuna.jpg,fish,some_college,english,female,NA,fish,NA,1,1566417492188,2,NA,This is a,1,These are both,NA,clownfish,warmup2
342,carnation,NA,10,warmup/peony.png,daisy,This is a,no,2,flowers,susan,peony,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/daisy.png,flowers,some_college,english,female,NA,flowers,NA,2,1566417492188,1,NA,This is a,1,These are both,NA,rose,warmup2
342,daisy,NA,10,warmup/peony.png,daisy,This is a,no,2,flowers,susan,peony,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/daisy.png,flowers,some_college,english,female,NA,flowers,NA,2,1566417492188,2,NA,This is a,1,These are both,NA,peony,warmup2
342,goose,NA,10,warmup/sparrow.jpg,goose,This is a,no,2,birds,susan,sparrow,yes,Please label the pictures below.,NA,NA,26,NA,NA,warmup/goose.png,birds,some_college,english,female,NA,birds,NA,3,1566417492188,1,NA,This is a,1,These are both,NA,sparrow,warmup2
342,NA,images/bird-parade.png,10,NA,NA,That's a big,no,2,birds,susan,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,26,goose,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,1,1566417492188,NA,images/goose.png,NA,1,NA,big,NA,main2
342,NA,images/flower-parade.png,10,NA,NA,That's a small,no,2,flowers,susan,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,26,daisy,NA,NA,NA,some_college,english,female,NA,NA,You see a collection of plants.,2,1566417492188,NA,images/daisy.png,NA,1,NA,small,NA,main2
342,NA,images/fish-parade2.png,10,NA,NA,That's a small,no,2,fish,susan,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,26,clownfish,NA,NA,NA,some_college,english,female,NA,NA,You see a parade of animals.,3,1566417492188,NA,images/clownfish.png,NA,1,NA,small,NA,main2
340,hummnig bird,NA,10,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/colibri.jpg,birds,graduated_college,English,male,NA,birds,NA,1,1566417535323,1,NA,This is an,1,These are both,NA,eagle,warmup1
340,hummnigbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/colibri.jpg,birds,graduated_college,English,male,NA,birds,NA,1,1566417535323,2,NA,This is an,1,These are both,NA,eagle,warmup1
340,hummnigbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/colibri.jpg,birds,graduated_college,English,male,NA,birds,NA,1,1566417535323,3,NA,This is an,1,These are both,NA,eagle,warmup1
340,hummingbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/colibri.jpg,birds,graduated_college,English,male,NA,birds,NA,1,1566417535323,4,NA,This is an,1,These are both,NA,eagle,warmup1
340,daisy,NA,10,warmup/sunflower.png,dandelion,This is a,no,1,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,English,male,NA,flowers,NA,2,1566417535323,1,NA,This is a,1,These are both,NA,sunflower,warmup1
340,dandelion,NA,10,warmup/sunflower.png,dandelion,This is a,no,1,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,English,male,NA,flowers,NA,2,1566417535323,2,NA,This is a,1,These are both,NA,sunflower,warmup1
340,swan,NA,10,warmup/canary.jpg,swan,This is a,no,1,birds,elizabeth,canary,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/swan.jpg,birds,graduated_college,English,male,NA,birds,NA,3,1566417535323,1,NA,This is a,1,These are both,NA,canary,warmup1
340,NA,images/bird-parade2.png,10,NA,NA,That's a big,no,1,birds,elizabeth,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,53,bird,NA,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,1,1566417535323,NA,images/eagle.png,NA,1,NA,big,NA,main1
340,NA,images/flower-parade2.png,10,NA,NA,That's a small,no,1,flowers,elizabeth,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,53,flower,NA,NA,NA,graduated_college,English,male,NA,NA,You see a collection of plants.,2,1566417535323,NA,images/dandelion.png,NA,1,NA,small,NA,main1
340,NA,images/bird-parade3.png,10,NA,NA,That's a small,no,1,birds,elizabeth,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,53,bird,NA,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,3,1566417535323,NA,images/canary.png,NA,1,NA,small,NA,main1
340,goose,NA,10,warmup/sparrow.jpg,goose,This is a,no,1,birds,elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/goose.png,birds,graduated_college,English,male,NA,birds,NA,1,1566417535323,1,NA,This is a,1,These are both,NA,sparrow,warmup2
340,danilion,NA,10,warmup/peony.png,daisy,This is a,no,1,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,2,1566417535323,1,NA,This is a,1,These are both,NA,flower,warmup2
340,daisy,NA,10,warmup/peony.png,daisy,This is a,no,1,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,2,1566417535323,2,NA,This is a,1,These are both,NA,peony,warmup2
340,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,no,1,fish,elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,53,NA,NA,warmup/swordfish.jpg,fish,graduated_college,English,male,NA,fish,NA,3,1566417535323,1,NA,This is a,1,These are both,NA,goldfish,warmup2
340,NA,images/fish-parade.png,10,NA,NA,That's a big,no,1,fish,elizabeth,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,53,fish,NA,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,1,1566417535323,NA,images/swordfish.png,NA,1,NA,big,NA,main2
340,NA,images/bird-parade.png,10,NA,NA,That's a small,no,1,birds,elizabeth,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,53,bird,NA,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,2,1566417535323,NA,images/sparrow.png,NA,1,NA,small,NA,main2
340,NA,images/flower-parade.png,10,NA,NA,That's a big,no,1,flowers,elizabeth,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,53,flowers,NA,NA,NA,graduated_college,English,male,NA,NA,You see a collection of plants.,3,1566417535323,NA,images/peony.png,NA,1,NA,big,NA,main2
339,Chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,No,1,dogs,linda,doberman,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/chihuahua.jpg,dog,graduated_college,English,female,NA,dogs,NA,1,1566416577100,1,NA,This is a,2,These are both,NA,Dobermann,warmup1
339,Chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,No,1,dogs,linda,doberman,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/chihuahua.jpg,dogs,graduated_college,English,female,NA,dogs,NA,1,1566416577100,2,NA,This is a,2,These are both,NA,Dobermann,warmup1
339,Chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,No,1,dogs,linda,doberman,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/chihuahua.jpg,dogs,graduated_college,English,female,NA,dogs,NA,1,1566416577100,3,NA,This is a,2,These are both,NA,Doberman,warmup1
339,Sequoia,NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a,No,1,trees,linda,bonsai,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/sequoia.jpg,trees,graduated_college,English,female,NA,trees,NA,2,1566416577100,1,NA,This is a,2,These are both,NA,Bonsai,warmup1
339,Goose,NA,10,warmup/sparrow.jpg,goose,This is a,No,1,birds,linda,sparrow,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/goose.png,birds,graduated_college,English,female,NA,birds,NA,3,1566416577100,1,NA,This is a,2,These are both,NA,sparrow,warmup1
339,NA,images/dog-parade.png,10,NA,NA,That's a big,No,1,dogs,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,28,dogs,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see a parade of animals.,1,1566416577100,NA,images/doberman.png,NA,2,NA,big,NA,main1
339,NA,images/tree-parade.png,10,NA,NA,That's a small,No,1,trees,linda,NA,yes,This one is also in the landscape.,prenominal,You say to your friend:,28,trees,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see the following items in a landscape.,2,1566416577100,NA,images/bonsai.png,NA,2,NA,small,NA,main1
339,NA,images/bird-parade.png,10,NA,NA,That's a big,No,1,birds,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,28,birds,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see a parade of animals.,3,1566416577100,NA,images/goose.png,NA,2,NA,big,NA,main1
339,flower,NA,10,warmup/sunflower.png,dandelion,This is a,No,1,flowers,linda,sunflower,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/dandelion.jpg,flowers,graduated_college,English,female,NA,flowers,NA,1,1566416577100,1,NA,This is a,2,These are both,NA,Dandelion,warmup2
339,dandelion,NA,10,warmup/sunflower.png,dandelion,This is a,No,1,flowers,linda,sunflower,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/dandelion.jpg,flowers,graduated_college,English,female,NA,flowers,NA,1,1566416577100,2,NA,This is a,2,These are both,NA,sunflower,warmup2
339,Anna's Hummingbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,linda,eagle,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/colibri.jpg,birds,graduated_college,English,female,NA,birds,NA,2,1566416577100,1,NA,This is an,2,These are both,NA,eagle,warmup2
339,hummingbird,NA,10,warmup/eagle.jpg,hummingbird,This is a,No,1,birds,linda,eagle,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/colibri.jpg,birds,graduated_college,English,female,NA,birds,NA,2,1566416577100,2,NA,This is an,2,These are both,NA,eagle,warmup2
339,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,No,1,fish,linda,clownfish,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/tuna.jpg,fishes,graduated_college,English,female,NA,fish,NA,3,1566416577100,1,NA,This is a,2,These are both,NA,Clownfish,warmup2
339,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,No,1,fish,linda,clownfish,yes,Please label the pictures below.,NA,NA,28,NA,It was good to complete this study.,warmup/tuna.jpg,fish,graduated_college,English,female,NA,fish,NA,3,1566416577100,2,NA,This is a,2,These are both,NA,Clownfish,warmup2
339,NA,images/bird-parade2.png,10,NA,NA,That's a small,No,1,birds,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,28,birds,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see a parade of animals.,1,1566416577100,NA,images/hummingbird.png,NA,2,NA,small,NA,main2
339,NA,images/flower-parade2.png,10,NA,NA,That's a big,No,1,flowers,linda,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,28,flowers,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see a collection of plants.,2,1566416577100,NA,images/sunflower.png,NA,2,NA,big,NA,main2
339,NA,images/fish-parade2.png,10,NA,NA,That's a small,No,1,fish,linda,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,28,fish,It was good to complete this study.,NA,NA,graduated_college,English,female,NA,NA,You see a parade of animals.,3,1566416577100,NA,images/clownfish.png,NA,2,NA,small,NA,main2
336,tuna,NA,10,warmup/clownfish.jpg,tuna,This is a,None,1,fish,Barbara,clownfish,yes,Please label the pictures below.,NA,NA,29,NA,None,warmup/tuna.jpg,fish,graduated_college,English,male,NA,fish,NA,1,1566416250538,1,NA,This is a,1,These are both,NA,clownfish,warmup1
336,swordfish,NA,10,warmup/goldfish.png,swordfish,This is a,None,1,fish,Barbara,goldfish,yes,Please label the pictures below.,NA,NA,29,NA,None,warmup/swordfish.jpg,fish,graduated_college,English,male,NA,fish,NA,2,1566416250538,1,NA,This is a,1,These are both,NA,goldfish,warmup1
336,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,None,1,dogs,Barbara,doberman,yes,Please label the pictures below.,NA,NA,29,NA,None,warmup/chihuahua.jpg,dog,graduated_college,English,male,NA,dogs,NA,3,1566416250538,1,NA,This is a,1,These are both,NA,doberman,warmup1
336,chihuahua,NA,10,warmup/doberman.png,chihuahua,This is a,None,1,dogs,Barbara,doberman,yes,Please label the pictures below.,NA,NA,29,NA,None,warmup/chihuahua.jpg,dogs,graduated_college,English,male,NA,dogs,NA,3,1566416250538,2,NA,This is a,1,These are both,NA,doberman,warmup1
336,NA,images/fish-parade2.png,10,NA,NA,That's a big,None,1,fish,Barbara,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,29,tuna,None,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,1,1566416250538,NA,images/tuna.png,NA,1,NA,big,NA,main1
336,NA,images/dog-parade.png,10,NA,NA,That's a small,None,1,dogs,Barbara,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,29,chihuahua,None,NA,NA,graduated_college,English,male,NA,NA,You see a parade of animals.,2,1566416250538,NA,images/chihuahua.png,NA,1,NA,small,NA,main1
